segment_id,region_id,province,region,event_id,event_start,event_end,event_cause,segment_length_meters,road_name,highway,osm_way_ids,u,v,key,oneway,buffer_radius_meters,minimum_clear_fraction,positive_exposure_fraction,source_resolution_class,corridor_area_square_meters,source_coverage_fraction,valid_observation_fraction,permanent_water_fraction,flood_exposure_fraction,flood_exposed_length_equivalent_meters,label,confidence,exclusion_reason
osm-gaul2-18007-9269820195-9269820327-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,1049.795,Simpang Susun Burangkeng,motorway_link,1384007935|747458324|747458326,9269820195,9269820327,0,True,250,0.75,0.05,coarse-modis-250m,634116.962,0.964782,0.964782,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820225-6993941949-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,4324.269,Jalan Tol Cimanggis–Cibitung,motorway,585020728,9269820225,6993941949,0,True,250,0.75,0.05,coarse-modis-250m,2359497.781,0.985666,0.985666,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820243-12766322173-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,759.421,Unnamed OSM road,motorway_link,1004702645|1004702646|747458327,9269820243,12766322173,0,True,250,0.75,0.05,coarse-modis-250m,574385.915,0.954487,0.954487,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820273-1275776506-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,11.669,Jalan MT Haryono,secondary,565214510,9269820273,1275776506,0,False,250,0.75,0.05,coarse-modis-250m,201916.446,0.885379,0.885379,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820273-12766322174-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,45.464,Unnamed OSM road,motorway_link,1004702644,9269820273,12766322174,0,True,250,0.75,0.05,coarse-modis-250m,218824.232,0.89341,0.89341,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820273-6690279371-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,94.563,Jalan MT Haryono,secondary,565214510,9269820273,6690279371,0,False,250,0.75,0.05,coarse-modis-250m,243386.816,0.903315,0.903315,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820308-9269820225-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,700.615,Jalan Tol Cimanggis–Cibitung,motorway,585020728,9269820308,9269820225,0,True,250,0.75,0.05,coarse-modis-250m,546605.875,0.954683,0.954683,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820308-9269820243-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,490.755,Unnamed OSM road,motorway_link,747458328,9269820308,9269820243,0,True,250,0.75,0.05,coarse-modis-250m,393758.269,0.951201,0.951201,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820324-9269820243-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,925.149,Unnamed OSM road,motorway_link,747458323|747458325|747458327,9269820324,9269820243,0,True,250,0.75,0.05,coarse-modis-250m,502742.021,0.951103,0.951103,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820324-9269820327-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,594.015,Jalan Tol Cimanggis–Cibitung,motorway,554209609,9269820324,9269820327,0,True,250,0.75,0.05,coarse-modis-250m,493266.896,0.949906,0.949906,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9269820327-7985419373-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,6315.464,Jalan Tol Cimanggis–Cibitung,motorway,1004702647|1004702648|554209609|747458313|856433308,9269820327,7985419373,0,True,250,0.75,0.05,coarse-modis-250m,3355656.412,0.988336,0.988336,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9340231853-6850238007-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,33.441,Unnamed OSM road,motorway_link,1101337044,9340231853,6850238007,0,True,250,0.75,0.05,coarse-modis-250m,212809.387,0.89041,0.89041,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9340231853-7244033176-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,50.985,Unnamed OSM road,trunk_link,1012413092,9340231853,7244033176,0,True,250,0.75,0.05,coarse-modis-250m,220975.049,0.90534,0.90534,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9340231854-6850238078-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,848.335,Unnamed OSM road,motorway_link,1098070516|1098070517|855225781|855225782|856563014,9340231854,6850238078,0,True,250,0.75,0.05,coarse-modis-250m,620409.236,0.958578,0.958578,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9340231858-3258984585-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,741.231,Jalan Transyogi,trunk,319477339,9340231858,3258984585,0,True,250,0.75,0.05,coarse-modis-250m,566832.46,0.955673,0.955673,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9340231858-6850237986-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,13.165,Unnamed OSM road,motorway_link,1012413095,9340231858,6850237986,0,True,250,0.75,0.05,coarse-modis-250m,202664.625,0.884545,0.884545,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9356397594-1994680750-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,974.128,Jalan R.E. Martadinata,trunk,1089541231|1092962251|1092962254|1365366237|460566694|562428803,9356397594,1994680750,0,True,250,0.75,0.05,coarse-modis-250m,683288.341,0.963006,0.963006,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9356397595-4841758268-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,19.324,Jalan R.E. Martadinata,trunk,1365366238,9356397595,4841758268,0,True,250,0.75,0.05,coarse-modis-250m,205746.429,0.890876,0.890876,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9356397595-9356397594-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,12.874,Unnamed OSM road,trunk_link,1014137782,9356397595,9356397594,0,True,250,0.75,0.05,coarse-modis-250m,202289.948,0.935963,0.935963,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9596487873-1477792180-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,392.871,Jalan Raya Pagelarang,tertiary,465208630|748799626|748805786,9596487873,1477792180,0,False,250,0.75,0.05,coarse-modis-250m,392121.796,0.947154,0.947154,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9596487873-8085826665-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,41.107,Jalan Hankam Raya,primary,867490789,9596487873,8085826665,0,True,250,0.75,0.05,coarse-modis-250m,216557.309,0.907309,0.907309,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9602403151-1287572863-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,8.193,Jalan Raya Cibarusah,primary,169778498,9602403151,1287572863,0,True,250,0.75,0.05,coarse-modis-250m,200177.01,0.884238,0.884238,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9602403151-9602403159-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,21.552,Unnamed OSM road,primary_link,1043340636,9602403151,9602403159,0,True,250,0.75,0.05,coarse-modis-250m,206236.418,0.944065,0.944065,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9602403159-5230548753-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,14.873,Jalan Raya Cibarusah,primary,166819084,9602403159,5230548753,0,True,250,0.75,0.05,coarse-modis-250m,203519.281,0.886651,0.886651,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9602403161-1285642672-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,94.521,Jalan Raya Cibarusah,primary,749384177,9602403161,1285642672,0,True,250,0.75,0.05,coarse-modis-250m,243359.956,0.902524,0.902524,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9602403169-6559350038-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,14.847,Jalan Raya Cibarusah,primary,1356346054,9602403169,6559350038,0,True,250,0.75,0.05,coarse-modis-250m,203506.251,0.885375,0.885375,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9602403169-9602403161-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,22.803,Unnamed OSM road,primary_link,1043340637,9602403169,9602403161,0,True,250,0.75,0.05,coarse-modis-250m,206599.735,0.945404,0.945404,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9696371314-5641301371-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,237.763,Jalan Mohammad Husni Thamrin,tertiary,697909556|698230507,9696371314,5641301371,0,True,250,0.75,0.05,coarse-modis-250m,315034.104,0.924692,0.924692,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9696371316-5463997898-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,15.482,Jalan Mohammad Husni Thamrin,tertiary,1073745121,9696371316,5463997898,0,True,250,0.75,0.05,coarse-modis-250m,203824.111,0.887017,0.887017,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9696371316-9696371314-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,44.561,Unnamed OSM road,tertiary_link,1055227270,9696371316,9696371314,0,True,250,0.75,0.05,coarse-modis-250m,218282.764,0.910397,0.910397,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9696372820-5463997898-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,43.825,Unnamed OSM road,tertiary_link,716601685,9696372820,5463997898,0,True,250,0.75,0.05,coarse-modis-250m,217679.985,0.925726,0.925726,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9696372820-9696371314-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,12.236,Jalan Mohammad Husni Thamrin,tertiary,519017407,9696372820,9696371314,0,True,250,0.75,0.05,coarse-modis-250m,202212.041,0.901174,0.901174,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9780654887-5430482939-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,1714.873,Jalan Perjuangan,tertiary,449806085,9780654887,5430482939,0,False,250,0.75,0.05,coarse-modis-250m,1053304.08,0.97349,0.97349,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9780654887-6315376665-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,10.47,Unnamed OSM road,tertiary,1318571123,9780654887,6315376665,0,True,250,0.75,0.05,coarse-modis-250m,201316.348,0.884304,0.884304,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9823155588-8073716344-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,95.499,Unnamed OSM road,motorway_link,48058367,9823155588,8073716344,0,True,250,0.75,0.05,coarse-modis-250m,243857.578,0.904854,0.904854,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9823155597-610983393-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,144.53,Jalan Kalimantan,tertiary,48059002,9823155597,610983393,0,True,250,0.75,0.05,coarse-modis-250m,268388.298,0.912611,0.912611,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9823155601-6307478615-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,70.382,Jalan Kalimantan,tertiary,443709962|673799129|673799130,9823155601,6307478615,0,True,250,0.75,0.05,coarse-modis-250m,231277.673,0.905172,0.905172,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9823155601-9823155597-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,50.211,Unnamed OSM road,tertiary_link,699314685,9823155601,9823155597,0,True,250,0.75,0.05,coarse-modis-250m,216805.069,0.938625,0.938625,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9823165917-10028325230-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,144.852,Unnamed OSM road,motorway_link,627940604,9823165917,10028325230,0,True,250,0.75,0.05,coarse-modis-250m,268532.555,0.912267,0.912267,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9823165920-10028325230-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,212.222,Jalan Sumatera,motorway_link,1095020001|699314687,9823165920,10028325230,0,True,250,0.75,0.05,coarse-modis-250m,302250.725,0.921323,0.921323,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9823165920-9823165917-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,80.354,Unnamed OSM road,motorway_link,699314688,9823165920,9823165917,0,True,250,0.75,0.05,coarse-modis-250m,236096.214,0.907204,0.907204,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9832052769-9832052772-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,56.653,Grand Lake Boulevard,tertiary,1071399811,9832052769,9832052772,0,True,250,0.75,0.05,coarse-modis-250m,224073.992,0.918532,0.918532,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9832052769-9978532047-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,38.195,Unnamed OSM road,tertiary_link,1089316778,9832052769,9978532047,0,True,250,0.75,0.05,coarse-modis-250m,211960.422,0.919871,0.919871,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9832052772-12731304269-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,75.477,Grand Lake Boulevard,tertiary,1456973183,9832052772,12731304269,0,False,250,0.75,0.05,coarse-modis-250m,233840.309,0.900538,0.900538,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9832052772-9978532047-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,58.238,Grand Lake Boulevard,tertiary,1071399810,9832052772,9978532047,0,True,250,0.75,0.05,coarse-modis-250m,225183.513,0.899389,0.899389,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9832052775-12731304244-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,278.184,Grand Lake Boulevard,tertiary,1456973181,9832052775,12731304244,0,True,250,0.75,0.05,coarse-modis-250m,334736.751,0.930459,0.930459,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9832052775-7985419066-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,77.513,Grand Lake Boulevard,tertiary,1071399812|1217741904|1217741905,9832052775,7985419066,0,False,250,0.75,0.05,coarse-modis-250m,234841.64,0.900656,0.900656,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9832052779-13362194809-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,310.012,Grand Lake Boulevard,tertiary,1456973181,9832052779,13362194809,0,True,250,0.75,0.05,coarse-modis-250m,350803.89,0.930452,0.930452,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9862294269-12203444493-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,70.213,Jalan Inspeksi Kalimalang,primary,112167982,9862294269,12203444493,0,True,250,0.75,0.05,coarse-modis-250m,231206.517,0.89961,0.89961,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9862294269-7249042783-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,62.674,Jalan Inspeksi Kalimalang,primary,1075336906,9862294269,7249042783,0,True,250,0.75,0.05,coarse-modis-250m,227434.817,0.897672,0.897672,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9862294279-9109713891-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,408.446,Jalan Inspeksi Kalimalang,primary,1075336904|718771552|718771553,9862294279,9109713891,0,True,250,0.75,0.05,coarse-modis-250m,400394.204,0.944646,0.944646,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9862294280-10018201411-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,59.802,Jalan Inspeksi Kalimalang,primary,971614062,9862294280,10018201411,0,True,250,0.75,0.05,coarse-modis-250m,225998.103,0.896686,0.896686,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9862294280-5430482939-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,17.233,Jalan Inspeksi Kalimalang,primary,590667990,9862294280,5430482939,0,True,250,0.75,0.05,coarse-modis-250m,204700.211,0.886689,0.886689,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9896591742-3258984583-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,1085.59,Jalan Transyogi,trunk,319477339|562362010|562362011,9896591742,3258984583,0,True,250,0.75,0.05,coarse-modis-250m,739155.229,0.964867,0.964867,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9896591743-9896591742-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,22.869,Unnamed OSM road,trunk_link,1079662118,9896591743,9896591742,0,True,250,0.75,0.05,coarse-modis-250m,206614.252,0.936218,0.936218,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9896591743-9896591747-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,25.946,Jalan Transyogi,trunk,319477340,9896591743,9896591747,0,True,250,0.75,0.05,coarse-modis-250m,209059.532,0.888597,0.888597,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9896591747-5648723958-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,717.829,Jalan Transyogi,trunk,319477340,9896591747,5648723958,0,True,250,0.75,0.05,coarse-modis-250m,555029.513,0.954301,0.954301,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9977376638-3813590313-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,110.293,Jalan Kalimalang,secondary,1089110152|1089110154|1089110155,9977376638,3813590313,0,True,250,0.75,0.05,coarse-modis-250m,251237.901,0.907767,0.907767,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9978532047-13006927985-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,845.728,Grand Lake Boulevard,tertiary,1071399810|716042123,9978532047,13006927985,0,True,250,0.75,0.05,coarse-modis-250m,619110.669,0.958927,0.958927,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9978534096-4700646750-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,24.693,Jalan Puri Asri Raya,tertiary,476494783|854467763,9978534096,4700646750,0,True,250,0.75,0.05,coarse-modis-250m,208430.564,0.889139,0.889139,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9978534096-9978534097-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,8.978,Unnamed OSM road,tertiary,1089324803,9978534096,9978534097,0,False,250,0.75,0.05,coarse-modis-250m,200570.153,0.884022,0.884022,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9978534097-4700646749-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,150.463,Jalan Puri Asri Raya,tertiary,476494784,9978534097,4700646749,0,True,250,0.75,0.05,coarse-modis-250m,265159.495,0.916211,0.916211,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9978534097-9978534096-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,8.978,Unnamed OSM road,tertiary,1089324803,9978534097,9978534096,0,False,250,0.75,0.05,coarse-modis-250m,200570.153,0.884022,0.884022,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980410208-1994680750-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,33.319,Jalan Raya Industri Pasir Gombong,secondary,1093181734,9980410208,1994680750,0,True,250,0.75,0.05,coarse-modis-250m,212692.949,0.902025,0.902025,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980410208-6711435301-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,91.049,Unnamed OSM road,trunk_link,592599591,9980410208,6711435301,0,True,250,0.75,0.05,coarse-modis-250m,240743.338,0.912748,0.912748,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980650971-9980650972-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,8.01,Unnamed OSM road,secondary_link,1089562168,9980650971,9980650972,0,False,250,0.75,0.05,coarse-modis-250m,200085.593,0.883812,0.883812,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980650971-9980652856-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,482.363,Jalan Kalimalang,secondary,464280635,9980650971,9980652856,0,True,250,0.75,0.05,coarse-modis-250m,437379.442,0.944342,0.944342,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980650972-13629977303-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,130.085,Jalan Kalimalang,secondary,575428145,9980650972,13629977303,0,True,250,0.75,0.05,coarse-modis-250m,261144.102,0.911735,0.911735,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980650972-9980650971-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,8.01,Unnamed OSM road,secondary_link,1089562168,9980650972,9980650971,0,False,250,0.75,0.05,coarse-modis-250m,200085.593,0.883812,0.883812,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980652853-6555027610-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,8.794,Unnamed OSM road,secondary_link,1089562952,9980652853,6555027610,0,False,250,0.75,0.05,coarse-modis-250m,200477.906,0.889625,0.889625,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980652853-9980652854-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,284.308,Jalan Kalimalang,secondary,575428145,9980652853,9980652854,0,True,250,0.75,0.05,coarse-modis-250m,338316.546,0.929355,0.929355,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980652854-6555027611-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,8.686,Unnamed OSM road,secondary_link,1089562955,9980652854,6555027611,0,False,250,0.75,0.05,coarse-modis-250m,200423.827,0.885032,0.885032,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980652854-9980652855-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,271.068,Jalan Kalimalang,secondary,575428145,9980652854,9980652855,0,True,250,0.75,0.05,coarse-modis-250m,331696.548,0.928055,0.928055,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980652855-9980650972-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,479.33,Jalan Kalimalang,secondary,575428145,9980652855,9980650972,0,True,250,0.75,0.05,coarse-modis-250m,435853.507,0.943829,0.943829,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980652855-9980652856-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,9.548,Unnamed OSM road,secondary_link,1089562956,9980652855,9980652856,0,False,250,0.75,0.05,coarse-modis-250m,200855.186,0.884671,0.884671,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18007-9980652856-6555027611-0,gaul2-18007,Jawa Barat,Bekasi,DFO_2627_From_20050219_to_20050225,2005-02-19,2005-02-25,Heavy rain,271.698,Jalan Kalimalang,secondary,464280635,9980652856,6555027611,0,True,250,0.75,0.05,coarse-modis-250m,332012.092,0.928572,0.928572,0.0,0.0,0.0,negative,moderate,
